Cliente3760;PMW;CNF;6 dias;2 estrelas;R$ 5663.12
Cliente5784;CNF;RIO;16 dias;5 estrelas;R$ 4606.79
Cliente1674;CNF;RIO;26 dias;4 estrelas;R$ 7329.44
Cliente7875;CNF;SAO;29 dias;5 estrelas;R$ 1286.51
Cliente5492;SAO;RIO;28 dias;1 estrelas;R$ 5827.76
Cliente949;CNF;PMW;5 dias;3 estrelas;R$ 2360.47
Cliente2980;PMW;SAO;25 dias;3 estrelas;R$ 1653.13
Cliente5035;CNF;SAO;25 dias;4 estrelas;R$ 6324.63
Cliente5867;CNF;RIO;19 dias;4 estrelas;R$ 2712.82
Cliente9580;SAO;PMW;10 dias;5 estrelas;R$ 1950.3
Cliente8532;PMW;SAO;14 dias;2 estrelas;R$ 3065.42
Cliente811;SAO;PMW;13 dias;4 estrelas;R$ 6996.02
Cliente2039;SAO;RIO;25 dias;5 estrelas;R$ 4078.4
Cliente6613;RIO;PMW;29 dias;3 estrelas;R$ 6714.39
Cliente5855;SAO;CNF;23 dias;1 estrelas;R$ 6772.58
Cliente5138;SAO;CNF;2 dias;1 estrelas;R$ 6257.37
Cliente3183;PMW;CNF;12 dias;4 estrelas;R$ 7586.43
Cliente9686;PMW;SAO;13 dias;1 estrelas;R$ 4701.32
Cliente7167;PMW;RIO;12 dias;3 estrelas;R$ 5528.91
Cliente7735;SAO;CNF;27 dias;1 estrelas;R$ 5055.44
Cliente9062;SAO;PMW;9 dias;4 estrelas;R$ 7440.79
Cliente7572;CNF;RIO;19 dias;4 estrelas;R$ 496.29
Cliente8897;SAO;RIO;7 dias;3 estrelas;R$ 9722.71
Cliente4842;SAO;PMW;6 dias;3 estrelas;R$ 4020.18
Cliente1006;PMW;RIO;19 dias;2 estrelas;R$ 8458.67
Cliente7606;SAO;RIO;10 dias;1 estrelas;R$ 5902.17
Cliente4649;SAO;PMW;19 dias;3 estrelas;R$ 4477.36
Cliente3440;CNF;RIO;8 dias;3 estrelas;R$ 2229.19
Cliente6551;RIO;SAO;18 dias;1 estrelas;R$ 1629.25
Cliente434;SAO;RIO;6 dias;5 estrelas;R$ 3769.25
Cliente8760;PMW;RIO;26 dias;4 estrelas;R$ 3343.45
Cliente8026;CNF;PMW;15 dias;4 estrelas;R$ 5644.7
Cliente4566;RIO;SAO;25 dias;5 estrelas;R$ 8889.11
Cliente4842;CNF;SAO;25 dias;3 estrelas;R$ 3985.09
Cliente8294;SAO;PMW;26 dias;2 estrelas;R$ 5457.85
Cliente3877;PMW;SAO;27 dias;1 estrelas;R$ 2586.13
Cliente4226;RIO;CNF;24 dias;5 estrelas;R$ 1097.37
Cliente5823;PMW;CNF;29 dias;2 estrelas;R$ 4676.03
Cliente7194;CNF;SAO;13 dias;2 estrelas;R$ 6876.71
Cliente9550;SAO;PMW;18 dias;3 estrelas;R$ 3530.89
Cliente2688;SAO;PMW;4 dias;4 estrelas;R$ 3929.98
Cliente712;SAO;PMW;9 dias;2 estrelas;R$ 2574.32
Cliente4145;SAO;CNF;13 dias;3 estrelas;R$ 6775.09
Cliente1147;PMW;CNF;28 dias;4 estrelas;R$ 2032.57
Cliente5006;PMW;CNF;7 dias;1 estrelas;R$ 950.35
Cliente6317;SAO;CNF;14 dias;3 estrelas;R$ 9074.22
Cliente4467;RIO;SAO;28 dias;1 estrelas;R$ 8999.81
Cliente8504;RIO;SAO;14 dias;2 estrelas;R$ 2031.99
Cliente4810;CNF;PMW;18 dias;4 estrelas;R$ 3647.68
Cliente9983;PMW;RIO;21 dias;4 estrelas;R$ 9941.43
Cliente961;RIO;PMW;29 dias;2 estrelas;R$ 3142.24
Cliente1928;RIO;SAO;19 dias;4 estrelas;R$ 346.19
Cliente9576;RIO;CNF;20 dias;3 estrelas;R$ 7616.33
Cliente9236;RIO;CNF;7 dias;2 estrelas;R$ 7189.9
Cliente9386;CNF;RIO;4 dias;4 estrelas;R$ 9402.56
Cliente1853;RIO;SAO;28 dias;1 estrelas;R$ 4616.5
Cliente9836;PMW;SAO;15 dias;1 estrelas;R$ 5947.03
Cliente8951;PMW;CNF;28 dias;2 estrelas;R$ 235.06
Cliente6507;SAO;RIO;1 dias;4 estrelas;R$ 8053.9
Cliente2536;PMW;CNF;8 dias;3 estrelas;R$ 6230.25
Cliente6994;SAO;PMW;14 dias;3 estrelas;R$ 5543.65
Cliente383;RIO;SAO;15 dias;3 estrelas;R$ 9020.42
Cliente2629;PMW;CNF;28 dias;1 estrelas;R$ 4135.86
Cliente6270;CNF;RIO;14 dias;1 estrelas;R$ 8522.67
Cliente5837;RIO;CNF;5 dias;1 estrelas;R$ 7419.21
Cliente3506;PMW;RIO;26 dias;2 estrelas;R$ 2935.46
Cliente2490;CNF;RIO;26 dias;1 estrelas;R$ 1203.34
Cliente4932;RIO;CNF;27 dias;4 estrelas;R$ 7247.53
Cliente7473;PMW;SAO;13 dias;3 estrelas;R$ 1488.8
Cliente8798;PMW;SAO;1 dias;5 estrelas;R$ 1883.31
Cliente5706;CNF;PMW;18 dias;3 estrelas;R$ 3003.1
Cliente9293;SAO;RIO;15 dias;2 estrelas;R$ 7752.95
Cliente8828;SAO;PMW;9 dias;3 estrelas;R$ 7193.56
Cliente4519;RIO;PMW;28 dias;2 estrelas;R$ 2950.59
Cliente4694;SAO;RIO;17 dias;5 estrelas;R$ 4790.51
Cliente7530;CNF;PMW;9 dias;1 estrelas;R$ 7770.45
Cliente2211;SAO;RIO;13 dias;1 estrelas;R$ 4088.8
Cliente5159;PMW;SAO;6 dias;5 estrelas;R$ 7866.61
Cliente5322;CNF;SAO;28 dias;2 estrelas;R$ 1305.18
Cliente6699;CNF;SAO;4 dias;1 estrelas;R$ 6456.18
Cliente3703;RIO;SAO;7 dias;2 estrelas;R$ 5186.64
Cliente9014;SAO;PMW;15 dias;2 estrelas;R$ 2013.11
Cliente9138;SAO;PMW;28 dias;5 estrelas;R$ 9302.81
Cliente429;CNF;RIO;16 dias;5 estrelas;R$ 5327.72
Cliente8425;CNF;RIO;8 dias;5 estrelas;R$ 291.69
Cliente9740;PMW;RIO;24 dias;5 estrelas;R$ 3505.84
Cliente1474;SAO;PMW;29 dias;5 estrelas;R$ 6043.79
Cliente7199;RIO;SAO;12 dias;4 estrelas;R$ 1226.09
Cliente5078;SAO;CNF;26 dias;1 estrelas;R$ 9523.01
Cliente499;PMW;SAO;4 dias;4 estrelas;R$ 7270.56
Cliente791;RIO;SAO;6 dias;1 estrelas;R$ 6470.69
Cliente3337;PMW;CNF;3 dias;5 estrelas;R$ 3906.41
Cliente5024;RIO;CNF;30 dias;1 estrelas;R$ 831.65
Cliente8263;RIO;CNF;23 dias;2 estrelas;R$ 742.51
Cliente9207;PMW;RIO;6 dias;5 estrelas;R$ 6053.1
Cliente5866;PMW;RIO;23 dias;3 estrelas;R$ 7302.84
Cliente3404;PMW;SAO;17 dias;3 estrelas;R$ 1857.32
Cliente9798;RIO;CNF;24 dias;5 estrelas;R$ 3729.03
Cliente6594;RIO;SAO;5 dias;5 estrelas;R$ 9771.43
Cliente5262;RIO;PMW;1 dias;5 estrelas;R$ 8458.12
Cliente4023;RIO;CNF;8 dias;2 estrelas;R$ 7194.34
Cliente7672;RIO;PMW;8 dias;3 estrelas;R$ 2124.59
Cliente3505;PMW;CNF;1 dias;3 estrelas;R$ 3321.89
Cliente5380;RIO;PMW;26 dias;5 estrelas;R$ 6033.47
Cliente5114;PMW;SAO;6 dias;5 estrelas;R$ 2368.38
Cliente3508;CNF;PMW;19 dias;5 estrelas;R$ 7697.75
Cliente9730;CNF;PMW;14 dias;1 estrelas;R$ 201.36
Cliente2413;PMW;SAO;24 dias;1 estrelas;R$ 1352.53
Cliente4849;CNF;SAO;12 dias;1 estrelas;R$ 9404.59
Cliente1796;SAO;RIO;8 dias;4 estrelas;R$ 9150.38
Cliente7877;RIO;PMW;27 dias;5 estrelas;R$ 3260.59
Cliente8187;CNF;SAO;30 dias;2 estrelas;R$ 5195.13
Cliente1219;PMW;RIO;20 dias;1 estrelas;R$ 4311.58
Cliente260;CNF;SAO;13 dias;1 estrelas;R$ 1919.44
Cliente3913;PMW;CNF;20 dias;4 estrelas;R$ 8879.43
Cliente3052;RIO;PMW;25 dias;2 estrelas;R$ 9279.52
Cliente7947;RIO;CNF;7 dias;4 estrelas;R$ 3060.38
Cliente4845;CNF;RIO;8 dias;3 estrelas;R$ 5383.74
Cliente3741;CNF;RIO;4 dias;1 estrelas;R$ 2227.84
Cliente3165;CNF;PMW;6 dias;1 estrelas;R$ 2739.3
Cliente5439;CNF;RIO;6 dias;4 estrelas;R$ 6018.08
Cliente1928;CNF;RIO;2 dias;2 estrelas;R$ 817.44
Cliente9382;SAO;RIO;9 dias;4 estrelas;R$ 5088.44
Cliente1128;CNF;PMW;8 dias;4 estrelas;R$ 5360.45
Cliente8282;RIO;SAO;21 dias;4 estrelas;R$ 5807.57
Cliente4313;CNF;PMW;7 dias;3 estrelas;R$ 2890.41
Cliente3422;CNF;PMW;20 dias;4 estrelas;R$ 3666.92
Cliente5732;SAO;CNF;15 dias;5 estrelas;R$ 6998.35
Cliente7350;CNF;SAO;25 dias;5 estrelas;R$ 3492.98
Cliente1383;SAO;CNF;10 dias;5 estrelas;R$ 6829.19
Cliente3913;PMW;CNF;25 dias;3 estrelas;R$ 2745.62
Cliente2866;SAO;RIO;1 dias;3 estrelas;R$ 4973.28
Cliente9008;RIO;CNF;6 dias;1 estrelas;R$ 5580.6
Cliente6040;PMW;RIO;28 dias;5 estrelas;R$ 9170.78
Cliente8653;CNF;SAO;12 dias;1 estrelas;R$ 7794.24
Cliente3918;SAO;RIO;17 dias;2 estrelas;R$ 4211.58
Cliente8400;PMW;RIO;20 dias;4 estrelas;R$ 1156.03
Cliente2719;PMW;SAO;11 dias;3 estrelas;R$ 982.03
Cliente2227;RIO;CNF;9 dias;2 estrelas;R$ 8183.59
Cliente2935;RIO;PMW;22 dias;2 estrelas;R$ 3411.41
Cliente4167;SAO;RIO;23 dias;2 estrelas;R$ 8563.94
Cliente1137;PMW;SAO;1 dias;2 estrelas;R$ 2936.83
Cliente6741;CNF;RIO;5 dias;5 estrelas;R$ 197.37
Cliente6224;CNF;PMW;23 dias;5 estrelas;R$ 2154.9
Cliente2277;RIO;PMW;27 dias;3 estrelas;R$ 2282.38
Cliente9789;PMW;RIO;14 dias;4 estrelas;R$ 4262.22
Cliente9345;RIO;PMW;19 dias;5 estrelas;R$ 9242.38
Cliente249;RIO;CNF;20 dias;3 estrelas;R$ 3760.39
Cliente8030;RIO;CNF;10 dias;5 estrelas;R$ 9546.79
Cliente9327;CNF;RIO;23 dias;5 estrelas;R$ 9314.06
Cliente1257;SAO;CNF;25 dias;4 estrelas;R$ 383.6
Cliente3326;PMW;CNF;28 dias;4 estrelas;R$ 640.14
Cliente4750;PMW;RIO;26 dias;5 estrelas;R$ 9224.79
Cliente2133;PMW;CNF;21 dias;5 estrelas;R$ 788.6
Cliente9836;PMW;CNF;12 dias;1 estrelas;R$ 8034.73
Cliente5067;CNF;PMW;3 dias;5 estrelas;R$ 7340.59
Cliente8260;RIO;PMW;1 dias;3 estrelas;R$ 3742.72
Cliente4221;PMW;RIO;18 dias;3 estrelas;R$ 6187.53
Cliente1863;PMW;SAO;12 dias;1 estrelas;R$ 9683.33
Cliente4992;CNF;PMW;23 dias;1 estrelas;R$ 368.47
Cliente7256;PMW;RIO;16 dias;5 estrelas;R$ 3660.94
Cliente127;RIO;SAO;20 dias;5 estrelas;R$ 7056.78
Cliente8158;CNF;SAO;8 dias;3 estrelas;R$ 7322.39
Cliente8956;CNF;RIO;16 dias;1 estrelas;R$ 3380.95
Cliente4699;SAO;PMW;4 dias;2 estrelas;R$ 2361.29
Cliente5887;CNF;RIO;4 dias;1 estrelas;R$ 5418.56
Cliente1006;RIO;CNF;16 dias;4 estrelas;R$ 8469.76
Cliente1825;CNF;RIO;23 dias;1 estrelas;R$ 723.86
Cliente8373;CNF;SAO;20 dias;1 estrelas;R$ 4794.1
Cliente8402;SAO;CNF;24 dias;5 estrelas;R$ 8813.86
Cliente5025;RIO;SAO;14 dias;5 estrelas;R$ 958.43
Cliente5400;RIO;PMW;25 dias;3 estrelas;R$ 7983.84
Cliente1237;PMW;CNF;14 dias;4 estrelas;R$ 9523.09
Cliente5461;RIO;CNF;10 dias;5 estrelas;R$ 4512.71
Cliente8860;RIO;SAO;2 dias;2 estrelas;R$ 3418.31
Cliente819;RIO;PMW;25 dias;1 estrelas;R$ 8372.43
Cliente3193;PMW;SAO;13 dias;2 estrelas;R$ 6061.1
Cliente2402;RIO;SAO;29 dias;3 estrelas;R$ 7102.42
Cliente8583;SAO;CNF;20 dias;5 estrelas;R$ 2474.88
Cliente5854;CNF;SAO;24 dias;2 estrelas;R$ 2337.8
Cliente9040;RIO;PMW;4 dias;2 estrelas;R$ 1091.47
Cliente2605;RIO;SAO;6 dias;1 estrelas;R$ 9727.12
Cliente1386;RIO;SAO;24 dias;5 estrelas;R$ 3481.6
Cliente2497;CNF;SAO;29 dias;2 estrelas;R$ 9128.53
Cliente37;PMW;RIO;5 dias;1 estrelas;R$ 9545.8
Cliente4055;PMW;SAO;22 dias;2 estrelas;R$ 1397.73
Cliente8797;SAO;PMW;18 dias;1 estrelas;R$ 2236.57
Cliente4062;SAO;CNF;24 dias;1 estrelas;R$ 6948.09
Cliente3338;SAO;PMW;6 dias;2 estrelas;R$ 812.9
Cliente6973;RIO;CNF;30 dias;4 estrelas;R$ 6561.56
Cliente4883;CNF;RIO;8 dias;3 estrelas;R$ 5360.73
Cliente5694;CNF;SAO;30 dias;1 estrelas;R$ 4261.22
Cliente8379;RIO;PMW;1 dias;4 estrelas;R$ 3038.56
Cliente3559;CNF;RIO;7 dias;5 estrelas;R$ 7240.5
Cliente4721;SAO;PMW;5 dias;5 estrelas;R$ 9341.67
Cliente6398;PMW;CNF;13 dias;5 estrelas;R$ 5028.08
Cliente5613;CNF;RIO;9 dias;2 estrelas;R$ 8387.97
Cliente9114;SAO;CNF;19 dias;4 estrelas;R$ 296.67
Cliente5651;SAO;PMW;22 dias;5 estrelas;R$ 9003.99
Cliente8703;RIO;PMW;27 dias;1 estrelas;R$ 3297.65
Cliente1720;SAO;CNF;29 dias;4 estrelas;R$ 4940.24
Cliente2438;SAO;CNF;8 dias;2 estrelas;R$ 7436.05
Cliente3847;SAO;RIO;12 dias;4 estrelas;R$ 9043.52
Cliente4354;RIO;SAO;10 dias;2 estrelas;R$ 4408.97
Cliente5922;RIO;CNF;17 dias;3 estrelas;R$ 7200.86
Cliente9281;SAO;RIO;28 dias;3 estrelas;R$ 8000.0
Cliente9921;PMW;RIO;29 dias;1 estrelas;R$ 7033.05
Cliente8190;CNF;SAO;16 dias;1 estrelas;R$ 1984.08
Cliente9880;PMW;RIO;21 dias;1 estrelas;R$ 507.16
Cliente4535;SAO;RIO;2 dias;4 estrelas;R$ 1654.84
Cliente5990;PMW;SAO;8 dias;3 estrelas;R$ 4501.81
Cliente4611;SAO;RIO;14 dias;5 estrelas;R$ 3643.2
Cliente381;SAO;CNF;13 dias;1 estrelas;R$ 1802.42
Cliente8468;SAO;PMW;27 dias;1 estrelas;R$ 4495.11
Cliente7044;CNF;SAO;18 dias;1 estrelas;R$ 7083.06
Cliente9971;SAO;PMW;14 dias;2 estrelas;R$ 5480.77
Cliente1900;SAO;RIO;22 dias;3 estrelas;R$ 8959.19
Cliente7065;SAO;PMW;1 dias;1 estrelas;R$ 712.15
Cliente8177;SAO;CNF;28 dias;5 estrelas;R$ 9837.83
Cliente3816;PMW;CNF;10 dias;2 estrelas;R$ 4110.59
Cliente1033;RIO;PMW;8 dias;4 estrelas;R$ 8594.37
Cliente8163;SAO;RIO;14 dias;4 estrelas;R$ 4763.57
Cliente8197;CNF;RIO;21 dias;4 estrelas;R$ 3656.13
Cliente2807;PMW;RIO;6 dias;4 estrelas;R$ 208.41
Cliente4328;SAO;CNF;25 dias;5 estrelas;R$ 6424.17
Cliente5635;PMW;CNF;4 dias;5 estrelas;R$ 6005.53
Cliente2543;SAO;PMW;30 dias;5 estrelas;R$ 541.64
Cliente2618;PMW;CNF;14 dias;2 estrelas;R$ 8118.82
Cliente491;RIO;PMW;13 dias;3 estrelas;R$ 9248.54
Cliente440;PMW;SAO;12 dias;2 estrelas;R$ 9793.09
Cliente1603;SAO;CNF;8 dias;5 estrelas;R$ 8529.65
Cliente224;SAO;PMW;9 dias;4 estrelas;R$ 2130.55
Cliente6354;PMW;SAO;26 dias;4 estrelas;R$ 6098.79
Cliente5625;RIO;CNF;24 dias;1 estrelas;R$ 8474.84
Cliente7082;RIO;SAO;29 dias;5 estrelas;R$ 2678.74
Cliente1517;RIO;CNF;5 dias;4 estrelas;R$ 6271.05
Cliente8815;SAO;PMW;1 dias;3 estrelas;R$ 8161.62
Cliente6522;CNF;PMW;26 dias;1 estrelas;R$ 7923.03
Cliente9537;CNF;SAO;17 dias;1 estrelas;R$ 4421.93
Cliente6770;SAO;CNF;24 dias;4 estrelas;R$ 9806.52
Cliente1729;SAO;RIO;9 dias;2 estrelas;R$ 6762.34
Cliente2281;PMW;CNF;18 dias;1 estrelas;R$ 1252.07
Cliente4020;SAO;RIO;27 dias;1 estrelas;R$ 6904.29
Cliente3861;PMW;RIO;15 dias;5 estrelas;R$ 8840.57
Cliente6212;CNF;RIO;28 dias;2 estrelas;R$ 5173.98
Cliente5853;SAO;PMW;8 dias;4 estrelas;R$ 7024.04
Cliente3209;CNF;SAO;7 dias;2 estrelas;R$ 7224.66
Cliente3729;PMW;RIO;4 dias;3 estrelas;R$ 4665.2
Cliente1957;CNF;SAO;25 dias;4 estrelas;R$ 2014.47
Cliente8397;SAO;CNF;26 dias;2 estrelas;R$ 5431.98
Cliente6120;PMW;SAO;10 dias;5 estrelas;R$ 9338.11
Cliente2908;RIO;SAO;2 dias;1 estrelas;R$ 2552.87
Cliente3277;CNF;SAO;1 dias;1 estrelas;R$ 197.24
Cliente5519;SAO;CNF;29 dias;4 estrelas;R$ 3128.29
Cliente6136;RIO;SAO;4 dias;5 estrelas;R$ 5040.28
Cliente3310;RIO;PMW;14 dias;4 estrelas;R$ 9124.59
Cliente5208;PMW;RIO;26 dias;2 estrelas;R$ 6070.46
Cliente2949;RIO;PMW;26 dias;2 estrelas;R$ 5459.63
Cliente8980;SAO;CNF;23 dias;3 estrelas;R$ 2929.77
Cliente2999;SAO;CNF;1 dias;5 estrelas;R$ 4066.72
Cliente8414;RIO;PMW;15 dias;2 estrelas;R$ 8161.55
Cliente4240;RIO;CNF;13 dias;5 estrelas;R$ 3676.44
Cliente7872;CNF;PMW;30 dias;2 estrelas;R$ 1705.23
Cliente6031;CNF;SAO;30 dias;5 estrelas;R$ 6498.8
Cliente6407;CNF;RIO;8 dias;2 estrelas;R$ 2227.06
Cliente1814;CNF;SAO;1 dias;1 estrelas;R$ 3805.7
Cliente3343;SAO;CNF;21 dias;3 estrelas;R$ 9707.93
Cliente3351;CNF;SAO;26 dias;4 estrelas;R$ 8909.58
Cliente7782;CNF;SAO;9 dias;4 estrelas;R$ 8940.15
Cliente3857;SAO;PMW;30 dias;4 estrelas;R$ 1645.53
Cliente5703;SAO;RIO;12 dias;1 estrelas;R$ 3403.46
Cliente3496;CNF;PMW;21 dias;3 estrelas;R$ 6883.18
Cliente8198;PMW;RIO;28 dias;3 estrelas;R$ 1656.37
Cliente8169;SAO;CNF;16 dias;5 estrelas;R$ 2714.82
Cliente7073;CNF;PMW;10 dias;5 estrelas;R$ 8951.68
Cliente1843;PMW;CNF;2 dias;2 estrelas;R$ 5978.54
Cliente6173;PMW;SAO;30 dias;1 estrelas;R$ 2077.87
Cliente2762;PMW;SAO;20 dias;1 estrelas;R$ 3305.51
Cliente267;CNF;SAO;13 dias;3 estrelas;R$ 7415.25
Cliente1461;RIO;SAO;11 dias;2 estrelas;R$ 3066.56
Cliente149;SAO;CNF;22 dias;5 estrelas;R$ 4921.86
Cliente2972;SAO;RIO;26 dias;5 estrelas;R$ 4332.32
Cliente7713;RIO;PMW;28 dias;2 estrelas;R$ 3346.07
Cliente9851;SAO;PMW;15 dias;4 estrelas;R$ 359.48
Cliente4534;RIO;CNF;21 dias;5 estrelas;R$ 9961.94
Cliente7798;CNF;RIO;4 dias;5 estrelas;R$ 5229.07
Cliente5652;SAO;RIO;18 dias;5 estrelas;R$ 5401.68
Cliente3235;PMW;CNF;9 dias;1 estrelas;R$ 5285.36
Cliente5988;SAO;CNF;28 dias;3 estrelas;R$ 4197.14
Cliente5477;RIO;CNF;16 dias;1 estrelas;R$ 9949.17
Cliente6962;RIO;CNF;24 dias;4 estrelas;R$ 9660.29
Cliente5513;PMW;RIO;16 dias;1 estrelas;R$ 3440.68
Cliente4132;RIO;CNF;4 dias;1 estrelas;R$ 1921.15
Cliente8528;RIO;SAO;22 dias;5 estrelas;R$ 5060.18
Cliente9514;SAO;PMW;29 dias;5 estrelas;R$ 7695.83
Cliente6756;SAO;RIO;22 dias;5 estrelas;R$ 1697.66
Cliente3898;RIO;PMW;8 dias;2 estrelas;R$ 5788.91
Cliente5982;PMW;RIO;2 dias;3 estrelas;R$ 8888.78
Cliente3430;SAO;PMW;17 dias;3 estrelas;R$ 430.05
Cliente1352;CNF;SAO;17 dias;4 estrelas;R$ 5625.35
Cliente5940;SAO;RIO;14 dias;2 estrelas;R$ 5094.7
Cliente2166;PMW;CNF;23 dias;4 estrelas;R$ 8200.77
Cliente1518;CNF;PMW;13 dias;5 estrelas;R$ 6008.15
Cliente2553;CNF;PMW;16 dias;5 estrelas;R$ 4398.52
Cliente3489;SAO;PMW;29 dias;1 estrelas;R$ 6908.25
Cliente6395;SAO;CNF;25 dias;5 estrelas;R$ 9951.4
Cliente3757;SAO;CNF;28 dias;4 estrelas;R$ 5607.08
Cliente9715;RIO;PMW;30 dias;1 estrelas;R$ 880.4
Cliente7610;SAO;PMW;27 dias;2 estrelas;R$ 5781.64
Cliente12;PMW;SAO;8 dias;4 estrelas;R$ 6429.37
Cliente8759;PMW;SAO;6 dias;2 estrelas;R$ 5145.49
Cliente9498;SAO;PMW;11 dias;1 estrelas;R$ 4664.64
Cliente7899;RIO;CNF;26 dias;5 estrelas;R$ 9669.94
Cliente7723;PMW;SAO;11 dias;1 estrelas;R$ 5929.14
Cliente3118;CNF;SAO;2 dias;2 estrelas;R$ 3637.94
Cliente1178;RIO;CNF;19 dias;2 estrelas;R$ 9791.94
Cliente2828;RIO;SAO;21 dias;2 estrelas;R$ 7436.79
Cliente4718;SAO;PMW;26 dias;3 estrelas;R$ 2724.44
Cliente8798;RIO;CNF;26 dias;4 estrelas;R$ 8611.99
Cliente8043;SAO;PMW;10 dias;2 estrelas;R$ 7550.77
Cliente8602;CNF;RIO;27 dias;1 estrelas;R$ 8303.74
Cliente9264;CNF;RIO;20 dias;2 estrelas;R$ 7349.3
Cliente1483;CNF;PMW;11 dias;4 estrelas;R$ 6033.07
Cliente2482;SAO;RIO;4 dias;5 estrelas;R$ 2328.45
Cliente2557;PMW;RIO;17 dias;5 estrelas;R$ 8612.0
Cliente7364;RIO;PMW;3 dias;5 estrelas;R$ 2220.68
Cliente6522;RIO;CNF;17 dias;5 estrelas;R$ 8693.71
Cliente3367;CNF;SAO;25 dias;4 estrelas;R$ 5600.13
Cliente2114;PMW;CNF;28 dias;5 estrelas;R$ 4115.81
Cliente9166;PMW;RIO;5 dias;3 estrelas;R$ 9468.83
Cliente4718;CNF;RIO;11 dias;3 estrelas;R$ 1834.18
Cliente8317;RIO;PMW;26 dias;2 estrelas;R$ 1084.79
Cliente4517;PMW;RIO;3 dias;5 estrelas;R$ 9373.45
Cliente4027;RIO;CNF;9 dias;3 estrelas;R$ 935.97
Cliente1844;SAO;CNF;17 dias;5 estrelas;R$ 7767.61
Cliente9890;SAO;CNF;26 dias;4 estrelas;R$ 1423.28
Cliente6137;RIO;SAO;23 dias;2 estrelas;R$ 3553.28
Cliente370;RIO;PMW;19 dias;5 estrelas;R$ 1926.36
Cliente2649;RIO;SAO;9 dias;5 estrelas;R$ 1652.03
Cliente708;CNF;PMW;12 dias;2 estrelas;R$ 155.92
Cliente5372;SAO;CNF;10 dias;2 estrelas;R$ 8843.42
Cliente1339;PMW;RIO;28 dias;5 estrelas;R$ 2111.38
Cliente7555;SAO;PMW;17 dias;5 estrelas;R$ 5561.51
Cliente5523;PMW;SAO;7 dias;2 estrelas;R$ 648.92
Cliente3997;PMW;CNF;29 dias;4 estrelas;R$ 753.23
Cliente1079;RIO;SAO;29 dias;2 estrelas;R$ 7073.03
Cliente2270;CNF;RIO;28 dias;4 estrelas;R$ 1294.6
Cliente9193;PMW;RIO;11 dias;2 estrelas;R$ 4631.79
Cliente5526;PMW;SAO;28 dias;4 estrelas;R$ 4754.91
Cliente7229;SAO;CNF;26 dias;5 estrelas;R$ 4714.88
Cliente3664;SAO;PMW;16 dias;3 estrelas;R$ 1885.07
Cliente8312;RIO;PMW;16 dias;1 estrelas;R$ 5036.1
Cliente240;CNF;PMW;24 dias;3 estrelas;R$ 5397.31
Cliente5276;CNF;PMW;21 dias;4 estrelas;R$ 5448.27
Cliente9760;CNF;RIO;23 dias;5 estrelas;R$ 8571.15
Cliente3630;RIO;SAO;8 dias;5 estrelas;R$ 3197.73
Cliente4206;CNF;SAO;6 dias;1 estrelas;R$ 530.02
Cliente8792;PMW;SAO;25 dias;1 estrelas;R$ 8708.29
Cliente4262;CNF;RIO;16 dias;2 estrelas;R$ 4665.77
Cliente8799;RIO;SAO;9 dias;4 estrelas;R$ 3538.99
Cliente9881;PMW;CNF;29 dias;5 estrelas;R$ 8110.6
Cliente4374;PMW;CNF;2 dias;2 estrelas;R$ 9585.87
Cliente6557;CNF;SAO;15 dias;1 estrelas;R$ 5307.15
Cliente4091;PMW;SAO;6 dias;2 estrelas;R$ 6067.39
Cliente527;CNF;PMW;24 dias;2 estrelas;R$ 2326.57
Cliente7841;PMW;CNF;3 dias;2 estrelas;R$ 1140.59
Cliente4999;RIO;CNF;6 dias;5 estrelas;R$ 4182.84
Cliente2431;PMW;RIO;5 dias;3 estrelas;R$ 1038.62
Cliente7746;PMW;CNF;26 dias;1 estrelas;R$ 9783.77
Cliente8187;RIO;PMW;28 dias;3 estrelas;R$ 3430.3
Cliente1921;SAO;PMW;28 dias;1 estrelas;R$ 4544.18
Cliente6247;CNF;RIO;21 dias;1 estrelas;R$ 2373.47
Cliente2735;PMW;RIO;1 dias;5 estrelas;R$ 4086.43
Cliente8671;SAO;RIO;9 dias;1 estrelas;R$ 9106.39
Cliente7659;SAO;PMW;6 dias;1 estrelas;R$ 7564.35
Cliente8495;PMW;CNF;6 dias;4 estrelas;R$ 1876.96
Cliente8461;CNF;RIO;4 dias;2 estrelas;R$ 4401.68
Cliente8009;SAO;CNF;6 dias;2 estrelas;R$ 8013.38
Cliente6570;CNF;SAO;27 dias;3 estrelas;R$ 812.29
Cliente6571;CNF;SAO;27 dias;3 estrelas;R$ 527.47
Cliente3796;CNF;SAO;11 dias;5 estrelas;R$ 157.05
Cliente421;CNF;SAO;8 dias;3 estrelas;R$ 5900.64
Cliente7314;RIO;CNF;7 dias;2 estrelas;R$ 5404.13
Cliente2857;SAO;CNF;17 dias;1 estrelas;R$ 9428.5
Cliente9706;CNF;RIO;26 dias;3 estrelas;R$ 7552.06
Cliente3262;RIO;SAO;18 dias;5 estrelas;R$ 3451.17
Cliente8780;RIO;CNF;21 dias;2 estrelas;R$ 2611.35
Cliente2708;RIO;PMW;21 dias;1 estrelas;R$ 1172.86
Cliente8299;PMW;RIO;22 dias;3 estrelas;R$ 4718.19
Cliente6643;PMW;SAO;12 dias;4 estrelas;R$ 4680.1
